"V1" "counts" "type" "size"
"ENSG00000103363" 237 "exp" "-pA<25"
"ENSG00000104408" 504 "exp" "-pA<25"
"ENSG00000104738" 438 "exp" "-pA<25"
"ENSG00000104904" 559 "exp" "-pA<25"
"ENSG00000104979" 135 "exp" "-pA<25"
"ENSG00000105185" 117 "exp" "-pA<25"
"ENSG00000105193" 441 "exp" "-pA<25"
"ENSG00000105372" 1378 "exp" "-pA<25"
"ENSG00000105854" 354 "exp" "-pA<25"
"ENSG00000106153" 254 "exp" "-pA<25"
"ENSG00000106263" 522 "exp" "-pA<25"
"ENSG00000107223" 322 "exp" "-pA<25"
"ENSG00000108107" 184 "exp" "-pA<25"
"ENSG00000108294" 655 "exp" "-pA<25"
"ENSG00000108298" 1378 "exp" "-pA<25"
"ENSG00000108424" 690 "exp" "-pA<25"
"ENSG00000108518" 498 "exp" "-pA<25"
"ENSG00000108561" 527 "exp" "-pA<25"
"ENSG00000108953" 465 "exp" "-pA<25"
"ENSG00000109475" 296 "exp" "-pA<25"
"ENSG00000109861" 547 "exp" "-pA<25"
"ENSG00000109971" 1886 "exp" "-pA<25"
"ENSG00000110321" 1187 "exp" "-pA<25"
"ENSG00000110700" 603 "exp" "-pA<25"
"ENSG00000110955" 908 "exp" "-pA<25"
"ENSG00000111371" 1074 "exp" "-pA<25"
"ENSG00000111639" 189 "exp" "-pA<25"
"ENSG00000111640" 4536 "exp" "-pA<25"
"ENSG00000111669" 456 "exp" "-pA<25"
"ENSG00000111716" 1048 "exp" "-pA<25"
"ENSG00000112081" 371 "exp" "-pA<25"
"ENSG00000112245" 832 "exp" "-pA<25"
"ENSG00000112306" 327 "exp" "-pA<25"
"ENSG00000112695" 322 "exp" "-pA<25"
"ENSG00000113013" 743 "exp" "-pA<25"
"ENSG00000113384" 573 "exp" "-pA<25"
"ENSG00000113387" 628 "exp" "-pA<25"
"ENSG00000113407" 1235 "exp" "-pA<25"
"ENSG00000113448" 909 "exp" "-pA<25"
"ENSG00000113460" 319 "exp" "-pA<25"
"ENSG00000113569" 864 "exp" "-pA<25"
"ENSG00000114346" 281 "exp" "-pA<25"
"ENSG00000114391" 415 "exp" "-pA<25"
"ENSG00000115091" 535 "exp" "-pA<25"
"ENSG00000115128" 308 "exp" "-pA<25"
"ENSG00000115241" 239 "exp" "-pA<25"
"ENSG00000115306" 732 "exp" "-pA<25"
"ENSG00000115310" 297 "exp" "-pA<25"
"ENSG00000115524" 831 "exp" "-pA<25"
"ENSG00000115541" 180 "exp" "-pA<25"
"ENSG00000115677" 602 "exp" "-pA<25"
"ENSG00000115758" 524 "exp" "-pA<25"
"ENSG00000116209" 376 "exp" "-pA<25"
"ENSG00000116288" 259 "exp" "-pA<25"
"ENSG00000116898" 185 "exp" "-pA<25"
"ENSG00000117318" 1355 "exp" "-pA<25"
"ENSG00000117450" 1760 "exp" "-pA<25"
"ENSG00000117632" 359 "exp" "-pA<25"
"ENSG00000118680" 207 "exp" "-pA<25"
"ENSG00000118705" 991 "exp" "-pA<25"
"ENSG00000119335" 987 "exp" "-pA<25"
"ENSG00000119705" 168 "exp" "-pA<25"
"ENSG00000120708" 3254 "exp" "-pA<25"
"ENSG00000120802" 655 "exp" "-pA<25"
"ENSG00000120885" 1695 "exp" "-pA<25"
"ENSG00000122034" 275 "exp" "-pA<25"
"ENSG00000122406" 705 "exp" "-pA<25"
"ENSG00000122565" 326 "exp" "-pA<25"
"ENSG00000122566" 416 "exp" "-pA<25"
"ENSG00000122705" 511 "exp" "-pA<25"
"ENSG00000123080" 311 "exp" "-pA<25"
"ENSG00000123562" 777 "exp" "-pA<25"
"ENSG00000124172" 319 "exp" "-pA<25"
"ENSG00000124207" 904 "exp" "-pA<25"
"ENSG00000124529" 4047 "exp" "-pA<25"
"ENSG00000124635" 3899 "exp" "-pA<25"
"ENSG00000124693" 8995 "exp" "-pA<25"
"ENSG00000124795" 478 "exp" "-pA<25"
"ENSG00000125691" 972 "exp" "-pA<25"
"ENSG00000125743" 452 "exp" "-pA<25"
"ENSG00000125868" 392 "exp" "-pA<25"
"ENSG00000126267" 374 "exp" "-pA<25"
"ENSG00000126756" 168 "exp" "-pA<25"
"ENSG00000126777" 564 "exp" "-pA<25"
"ENSG00000127022" 1726 "exp" "-pA<25"
"ENSG00000127184" 302 "exp" "-pA<25"
"ENSG00000127540" 93 "exp" "-pA<25"
"ENSG00000128050" 586 "exp" "-pA<25"
"ENSG00000128463" 275 "exp" "-pA<25"
"ENSG00000128951" 477 "exp" "-pA<25"
"ENSG00000130032" 155 "exp" "-pA<25"
"ENSG00000130255" 526 "exp" "-pA<25"
"ENSG00000130741" 604 "exp" "-pA<25"
"ENSG00000130770" 107 "exp" "-pA<25"
"ENSG00000131143" 243 "exp" "-pA<25"
"ENSG00000131174" 258 "exp" "-pA<25"
"ENSG00000131236" 359 "exp" "-pA<25"
"ENSG00000131469" 485 "exp" "-pA<25"
"ENSG00000131473" 947 "exp" "-pA<25"
"ENSG00000131747" 1046 "exp" "-pA<25"
"ENSG00000132341" 563 "exp" "-pA<25"
"ENSG00000132356" 699 "exp" "-pA<25"
"ENSG00000132507" 516 "exp" "-pA<25"
"ENSG00000132640" 1068 "exp" "-pA<25"
"ENSG00000132646" 473 "exp" "-pA<25"
"ENSG00000133112" 499 "exp" "-pA<25"
"ENSG00000133302" 473 "exp" "-pA<25"
"ENSG00000134046" 151 "exp" "-pA<25"
"ENSG00000134057" 765 "exp" "-pA<25"
"ENSG00000134294" 1865 "exp" "-pA<25"
"ENSG00000134333" 1320 "exp" "-pA<25"
"ENSG00000134352" 602 "exp" "-pA<25"
"ENSG00000135046" 582 "exp" "-pA<25"
"ENSG00000135480" 777 "exp" "-pA<25"
"ENSG00000135535" 475 "exp" "-pA<25"
"ENSG00000135624" 542 "exp" "-pA<25"
"ENSG00000135940" 223 "exp" "-pA<25"
"ENSG00000136240" 389 "exp" "-pA<25"
"ENSG00000136628" 561 "exp" "-pA<25"
"ENSG00000136810" 454 "exp" "-pA<25"
"ENSG00000136930" 284 "exp" "-pA<25"
"ENSG00000136942" 607 "exp" "-pA<25"
"ENSG00000136997" 1046 "exp" "-pA<25"
"ENSG00000137154" 2754 "exp" "-pA<25"
"ENSG00000137804" 441 "exp" "-pA<25"
"ENSG00000137818" 1996 "exp" "-pA<25"
"ENSG00000138326" 463 "exp" "-pA<25"
"ENSG00000138434" 766 "exp" "-pA<25"
"ENSG00000138448" 1371 "exp" "-pA<25"
"ENSG00000139644" 838 "exp" "-pA<25"
"ENSG00000139684" 115 "exp" "-pA<25"
"ENSG00000140264" 410 "exp" "-pA<25"
"ENSG00000140319" 299 "exp" "-pA<25"
"ENSG00000140575" 743 "exp" "-pA<25"
"ENSG00000140612" 178 "exp" "-pA<25"
"ENSG00000140990" 116 "exp" "-pA<25"
"ENSG00000141367" 1015 "exp" "-pA<25"
"ENSG00000142168" 234 "exp" "-pA<25"
"ENSG00000142534" 759 "exp" "-pA<25"
"ENSG00000142541" 481 "exp" "-pA<25"
"ENSG00000142657" 386 "exp" "-pA<25"
"ENSG00000142676" 496 "exp" "-pA<25"
"ENSG00000142864" 639 "exp" "-pA<25"
"ENSG00000142937" 555 "exp" "-pA<25"
"ENSG00000143106" 275 "exp" "-pA<25"
"ENSG00000143321" 592 "exp" "-pA<25"
"ENSG00000143774" 260 "exp" "-pA<25"
"ENSG00000143933" 437 "exp" "-pA<25"
"ENSG00000144381" 765 "exp" "-pA<25"
"ENSG00000144476" 387 "exp" "-pA<25"
"ENSG00000144713" 851 "exp" "-pA<25"
"ENSG00000145494" 194 "exp" "-pA<25"
"ENSG00000145592" 1720 "exp" "-pA<25"
"ENSG00000145741" 237 "exp" "-pA<25"
"ENSG00000145817" 213 "exp" "-pA<25"
"ENSG00000145907" 804 "exp" "-pA<25"
"ENSG00000146731" 625 "exp" "-pA<25"
"ENSG00000147123" 348 "exp" "-pA<25"
"ENSG00000147649" 399 "exp" "-pA<25"
"ENSG00000147889" 791 "exp" "-pA<25"
"ENSG00000148303" 776 "exp" "-pA<25"
"ENSG00000149100" 369 "exp" "-pA<25"
"ENSG00000149273" 1753 "exp" "-pA<25"
"ENSG00000149485" 834 "exp" "-pA<25"
"ENSG00000149806" 319 "exp" "-pA<25"
"ENSG00000149925" 1105 "exp" "-pA<25"
"ENSG00000150753" 1691 "exp" "-pA<25"
"ENSG00000150991" 497 "exp" "-pA<25"
"ENSG00000151012" 857 "exp" "-pA<25"
"ENSG00000151465" 236 "exp" "-pA<25"
"ENSG00000151632" 508 "exp" "-pA<25"
"ENSG00000151914" 692 "exp" "-pA<25"
"ENSG00000152234" 577 "exp" "-pA<25"
"ENSG00000152952" 514 "exp" "-pA<25"
"ENSG00000153187" 686 "exp" "-pA<25"
"ENSG00000154473" 491 "exp" "-pA<25"
"ENSG00000154518" 276 "exp" "-pA<25"
"ENSG00000154582" 137 "exp" "-pA<25"
"ENSG00000155380" 452 "exp" "-pA<25"
"ENSG00000156471" 320 "exp" "-pA<25"
"ENSG00000156482" 648 "exp" "-pA<25"
"ENSG00000158373" 3136 "exp" "-pA<25"
"ENSG00000158406" 3476 "exp" "-pA<25"
"ENSG00000158710" 648 "exp" "-pA<25"
"ENSG00000159176" 498 "exp" "-pA<25"
"ENSG00000159199" 205 "exp" "-pA<25"
"ENSG00000159377" 309 "exp" "-pA<25"
"ENSG00000160049" 169 "exp" "-pA<25"
"ENSG00000160789" 599 "exp" "-pA<25"
"ENSG00000161016" 881 "exp" "-pA<25"
"ENSG00000161057" 274 "exp" "-pA<25"
"ENSG00000161970" 354 "exp" "-pA<25"
"ENSG00000162244" 237 "exp" "-pA<25"
"ENSG00000163430" 626 "exp" "-pA<25"
"ENSG00000163468" 870 "exp" "-pA<25"
"ENSG00000163527" 704 "exp" "-pA<25"
"ENSG00000163931" 1336 "exp" "-pA<25"
"ENSG00000164032" 1102 "exp" "-pA<25"
"ENSG00000164104" 241 "exp" "-pA<25"
"ENSG00000164111" 638 "exp" "-pA<25"
"ENSG00000164176" 920 "exp" "-pA<25"
"ENSG00000164292" 474 "exp" "-pA<25"
"ENSG00000164405" 221 "exp" "-pA<25"
"ENSG00000164587" 2387 "exp" "-pA<25"
"ENSG00000165280" 820 "exp" "-pA<25"
"ENSG00000165283" 342 "exp" "-pA<25"
"ENSG00000165629" 284 "exp" "-pA<25"
"ENSG00000166012" 1044 "exp" "-pA<25"
"ENSG00000166226" 676 "exp" "-pA<25"
"ENSG00000166441" 255 "exp" "-pA<25"
"ENSG00000166598" 593 "exp" "-pA<25"
"ENSG00000166710" 2415 "exp" "-pA<25"
"ENSG00000166913" 422 "exp" "-pA<25"
"ENSG00000167112" 196 "exp" "-pA<25"
"ENSG00000167325" 540 "exp" "-pA<25"
"ENSG00000167460" 639 "exp" "-pA<25"
"ENSG00000167526" 621 "exp" "-pA<25"
"ENSG00000167658" 1724 "exp" "-pA<25"
"ENSG00000167986" 651 "exp" "-pA<25"
"ENSG00000168003" 1057 "exp" "-pA<25"
"ENSG00000168028" 394 "exp" "-pA<25"
"ENSG00000168036" 1158 "exp" "-pA<25"
"ENSG00000168242" 1879 "exp" "-pA<25"
"ENSG00000168298" 1547 "exp" "-pA<25"
"ENSG00000168385" 442 "exp" "-pA<25"
"ENSG00000168615" 659 "exp" "-pA<25"
"ENSG00000168653" 139 "exp" "-pA<25"
"ENSG00000168958" 260 "exp" "-pA<25"
"ENSG00000169715" 469 "exp" "-pA<25"
"ENSG00000169908" 437 "exp" "-pA<25"
"ENSG00000170312" 508 "exp" "-pA<25"
"ENSG00000170421" 530 "exp" "-pA<25"
"ENSG00000170540" 527 "exp" "-pA<25"
"ENSG00000170606" 320 "exp" "-pA<25"
"ENSG00000170860" 111 "exp" "-pA<25"
"ENSG00000170889" 335 "exp" "-pA<25"
"ENSG00000171858" 1201 "exp" "-pA<25"
"ENSG00000171863" 352 "exp" "-pA<25"
"ENSG00000172115" 290 "exp" "-pA<25"
"ENSG00000172572" 1071 "exp" "-pA<25"
"ENSG00000172757" 777 "exp" "-pA<25"
"ENSG00000172809" 953 "exp" "-pA<25"
"ENSG00000173660" 302 "exp" "-pA<25"
"ENSG00000173915" 122 "exp" "-pA<25"
"ENSG00000174444" 1355 "exp" "-pA<25"
"ENSG00000174748" 962 "exp" "-pA<25"
"ENSG00000176340" 304 "exp" "-pA<25"
"ENSG00000176788" 882 "exp" "-pA<25"
"ENSG00000177600" 320 "exp" "-pA<25"
"ENSG00000178035" 348 "exp" "-pA<25"
"ENSG00000178172" 539 "exp" "-pA<25"
"ENSG00000178952" 364 "exp" "-pA<25"
"ENSG00000178982" 168 "exp" "-pA<25"
"ENSG00000179091" 385 "exp" "-pA<25"
"ENSG00000180573" 3918 "exp" "-pA<25"
"ENSG00000180596" 5023 "exp" "-pA<25"
"ENSG00000180817" 235 "exp" "-pA<25"
"ENSG00000180879" 151 "exp" "-pA<25"
"ENSG00000181019" 729 "exp" "-pA<25"
"ENSG00000181163" 464 "exp" "-pA<25"
"ENSG00000182117" 302 "exp" "-pA<25"
"ENSG00000182481" 472 "exp" "-pA<25"
"ENSG00000182611" 450 "exp" "-pA<25"
"ENSG00000182718" 1156 "exp" "-pA<25"
"ENSG00000182899" 993 "exp" "-pA<25"
"ENSG00000183011" 219 "exp" "-pA<25"
"ENSG00000184009" 3612 "exp" "-pA<25"
"ENSG00000184260" 4933 "exp" "-pA<25"
"ENSG00000184270" 1516 "exp" "-pA<25"
"ENSG00000184348" 1389 "exp" "-pA<25"
"ENSG00000184357" 2706 "exp" "-pA<25"
"ENSG00000184678" 5496 "exp" "-pA<25"
"ENSG00000184825" 5108 "exp" "-pA<25"
"ENSG00000185130" 2383 "exp" "-pA<25"
"ENSG00000186468" 251 "exp" "-pA<25"
"ENSG00000187837" 2971 "exp" "-pA<25"
"ENSG00000187990" 4121 "exp" "-pA<25"
"ENSG00000188846" 325 "exp" "-pA<25"
"ENSG00000188987" 2294 "exp" "-pA<25"
"ENSG00000189043" 472 "exp" "-pA<25"
"ENSG00000189159" 248 "exp" "-pA<25"
"ENSG00000196139" 645 "exp" "-pA<25"
"ENSG00000196154" 480 "exp" "-pA<25"
"ENSG00000196305" 714 "exp" "-pA<25"
"ENSG00000196331" 3461 "exp" "-pA<25"
"ENSG00000196531" 443 "exp" "-pA<25"
"ENSG00000196747" 2203 "exp" "-pA<25"
"ENSG00000196787" 8531 "exp" "-pA<25"
"ENSG00000196924" 1873 "exp" "-pA<25"
"ENSG00000197061" 6272 "exp" "-pA<25"
"ENSG00000197409" 4662 "exp" "-pA<25"
"ENSG00000197459" 2249 "exp" "-pA<25"
"ENSG00000197694" 1038 "exp" "-pA<25"
"ENSG00000197756" 1421 "exp" "-pA<25"
"ENSG00000197846" 5146 "exp" "-pA<25"
"ENSG00000197903" 1878 "exp" "-pA<25"
"ENSG00000197956" 1538 "exp" "-pA<25"
"ENSG00000197958" 356 "exp" "-pA<25"
"ENSG00000198034" 739 "exp" "-pA<25"
"ENSG00000198258" 139 "exp" "-pA<25"
"ENSG00000198339" 1946 "exp" "-pA<25"
"ENSG00000198363" 1131 "exp" "-pA<25"
"ENSG00000198366" 3289 "exp" "-pA<25"
"ENSG00000198374" 2284 "exp" "-pA<25"
"ENSG00000198431" 1328 "exp" "-pA<25"
"ENSG00000198467" 458 "exp" "-pA<25"
"ENSG00000198518" 1933 "exp" "-pA<25"
"ENSG00000198668" 523 "exp" "-pA<25"
"ENSG00000198677" 478 "exp" "-pA<25"
"ENSG00000198755" 392 "exp" "-pA<25"
"ENSG00000198856" 207 "exp" "-pA<25"
"ENSG00000198901" 312 "exp" "-pA<25"
"ENSG00000200087" 2208 "exp" "-pA<25"
"ENSG00000202198" 5170 "exp" "-pA<25"
"ENSG00000203813" 11158 "exp" "-pA<25"
"ENSG00000204628" 2851 "exp" "-pA<25"
"ENSG00000213442" 88 "exp" "-pA<25"
"ENSG00000213585" 377 "exp" "-pA<25"
"ENSG00000213639" 637 "exp" "-pA<25"
"ENSG00000213741" 159 "exp" "-pA<25"
"ENSG00000215030" 72 "exp" "-pA<25"
"ENSG00000221983" 234 "exp" "-pA<25"
"ENSG00000231500" 277 "exp" "-pA<25"
"ENSG00000233224" 286 "exp" "-pA<25"
"ENSG00000234741" 1970 "exp" "-pA<25"
"ENSG00000237973" 660 "exp" "-pA<25"
"ENSG00000239672" 222 "exp" "-pA<25"
"ENSG00000241468" 175 "exp" "-pA<25"
"ENSG00000241553" 317 "exp" "-pA<25"
"ENSG00000242125" 1389 "exp" "-pA<25"
"ENSG00000242265" 535 "exp" "-pA<25"
"ENSG00000251562" 3723 "exp" "-pA<25"
"ENSG00000253729" 1073 "exp" "-pA<25"
"ENSG00000255717" 1434 "exp" "-pA<25"
"ENSG00000256018" 7078 "exp" "-pA<25"
"ENSG00000256316" 8983 "exp" "-pA<25"
"ENSG00000258486" 5724 "exp" "-pA<25"
"ENSG00000259001" 483246 "exp" "-pA<25"
"ENSG00000265150" 3048 "exp" "-pA<25"
"ENSG00000266658" 4880 "exp" "-pA<25"
"ENSG00000269900" 13740 "exp" "-pA<25"
"ENSG00000270066" 3793 "exp" "-pA<25"
"ENSG00000270141" 1465 "exp" "-pA<25"
"ENSG00000005022" 5 "polyA" "-pA<25"
"ENSG00000008988" 5 "polyA" "-pA<25"
"ENSG00000009307" 6 "polyA" "-pA<25"
"ENSG00000010292" 2 "polyA" "-pA<25"
"ENSG00000021826" 6 "polyA" "-pA<25"
"ENSG00000026025" 18 "polyA" "-pA<25"
"ENSG00000031698" 5 "polyA" "-pA<25"
"ENSG00000034510" 40 "polyA" "-pA<25"
"ENSG00000041357" 5 "polyA" "-pA<25"
"ENSG00000044115" 4 "polyA" "-pA<25"
"ENSG00000049656" 10 "polyA" "-pA<25"
"ENSG00000061676" 4 "polyA" "-pA<25"
"ENSG00000062716" 8 "polyA" "-pA<25"
"ENSG00000063046" 3 "polyA" "-pA<25"
"ENSG00000063177" 20 "polyA" "-pA<25"
"ENSG00000064042" 4 "polyA" "-pA<25"
"ENSG00000065150" 4 "polyA" "-pA<25"
"ENSG00000065427" 8 "polyA" "-pA<25"
"ENSG00000065518" 7 "polyA" "-pA<25"
"ENSG00000067225" 13 "polyA" "-pA<25"
"ENSG00000067560" 5 "polyA" "-pA<25"
"ENSG00000069275" 3 "polyA" "-pA<25"
"ENSG00000070756" 5 "polyA" "-pA<25"
"ENSG00000071082" 29 "polyA" "-pA<25"
"ENSG00000073712" 15 "polyA" "-pA<25"
"ENSG00000074800" 42 "polyA" "-pA<25"
"ENSG00000075415" 9 "polyA" "-pA<25"
"ENSG00000075624" 9 "polyA" "-pA<25"
"ENSG00000079246" 15 "polyA" "-pA<25"
"ENSG00000080824" 8 "polyA" "-pA<25"
"ENSG00000082898" 13 "polyA" "-pA<25"
"ENSG00000083312" 6 "polyA" "-pA<25"
"ENSG00000083845" 27 "polyA" "-pA<25"
"ENSG00000084207" 15 "polyA" "-pA<25"
"ENSG00000085063" 5 "polyA" "-pA<25"
"ENSG00000086061" 7 "polyA" "-pA<25"
"ENSG00000087053" 6 "polyA" "-pA<25"
"ENSG00000087077" 6 "polyA" "-pA<25"
"ENSG00000087086" 32 "polyA" "-pA<25"
"ENSG00000087460" 3 "polyA" "-pA<25"
"ENSG00000089009" 2 "polyA" "-pA<25"
"ENSG00000089157" 5 "polyA" "-pA<25"
"ENSG00000090273" 13 "polyA" "-pA<25"
"ENSG00000092621" 4 "polyA" "-pA<25"
"ENSG00000092841" 15 "polyA" "-pA<25"
"ENSG00000096384" 5 "polyA" "-pA<25"
"ENSG00000100097" 19 "polyA" "-pA<25"
"ENSG00000100138" 7 "polyA" "-pA<25"
"ENSG00000100201" 3 "polyA" "-pA<25"
"ENSG00000100644" 14 "polyA" "-pA<25"
"ENSG00000100823" 5 "polyA" "-pA<25"
"ENSG00000101182" 12 "polyA" "-pA<25"
"ENSG00000101608" 6 "polyA" "-pA<25"
"ENSG00000102024" 4 "polyA" "-pA<25"
"ENSG00000102144" 3 "polyA" "-pA<25"
"ENSG00000102804" 3 "polyA" "-pA<25"
"ENSG00000103257" 6 "polyA" "-pA<25"
"ENSG00000103363" 6 "polyA" "-pA<25"
"ENSG00000104408" 4 "polyA" "-pA<25"
"ENSG00000104738" 11 "polyA" "-pA<25"
"ENSG00000104904" 5 "polyA" "-pA<25"
"ENSG00000104979" 4 "polyA" "-pA<25"
"ENSG00000105193" 14 "polyA" "-pA<25"
"ENSG00000105372" 30 "polyA" "-pA<25"
"ENSG00000105854" 10 "polyA" "-pA<25"
"ENSG00000106153" 8 "polyA" "-pA<25"
"ENSG00000106263" 7 "polyA" "-pA<25"
"ENSG00000107223" 9 "polyA" "-pA<25"
"ENSG00000108107" 3 "polyA" "-pA<25"
"ENSG00000108294" 30 "polyA" "-pA<25"
"ENSG00000108298" 21 "polyA" "-pA<25"
"ENSG00000108424" 6 "polyA" "-pA<25"
"ENSG00000108518" 3 "polyA" "-pA<25"
"ENSG00000108561" 11 "polyA" "-pA<25"
"ENSG00000108953" 2 "polyA" "-pA<25"
"ENSG00000109475" 5 "polyA" "-pA<25"
"ENSG00000109861" 9 "polyA" "-pA<25"
"ENSG00000109971" 25 "polyA" "-pA<25"
"ENSG00000110321" 7 "polyA" "-pA<25"
"ENSG00000110700" 20 "polyA" "-pA<25"
"ENSG00000110955" 11 "polyA" "-pA<25"
"ENSG00000111371" 3 "polyA" "-pA<25"
"ENSG00000111639" 3 "polyA" "-pA<25"
"ENSG00000111640" 11 "polyA" "-pA<25"
"ENSG00000111669" 8 "polyA" "-pA<25"
"ENSG00000111716" 17 "polyA" "-pA<25"
"ENSG00000112081" 9 "polyA" "-pA<25"
"ENSG00000112245" 5 "polyA" "-pA<25"
"ENSG00000112695" 14 "polyA" "-pA<25"
"ENSG00000113013" 6 "polyA" "-pA<25"
"ENSG00000113384" 6 "polyA" "-pA<25"
"ENSG00000113387" 12 "polyA" "-pA<25"
"ENSG00000113407" 8 "polyA" "-pA<25"
"ENSG00000113448" 8 "polyA" "-pA<25"
"ENSG00000113460" 4 "polyA" "-pA<25"
"ENSG00000113569" 10 "polyA" "-pA<25"
"ENSG00000114346" 4 "polyA" "-pA<25"
"ENSG00000114391" 6 "polyA" "-pA<25"
"ENSG00000115091" 2 "polyA" "-pA<25"
"ENSG00000115128" 2 "polyA" "-pA<25"
"ENSG00000115241" 7 "polyA" "-pA<25"
"ENSG00000115306" 7 "polyA" "-pA<25"
"ENSG00000115310" 5 "polyA" "-pA<25"
"ENSG00000115524" 5 "polyA" "-pA<25"
"ENSG00000115541" 8 "polyA" "-pA<25"
"ENSG00000115677" 4 "polyA" "-pA<25"
"ENSG00000115758" 8 "polyA" "-pA<25"
"ENSG00000116209" 6 "polyA" "-pA<25"
"ENSG00000116288" 7 "polyA" "-pA<25"
"ENSG00000116898" 4 "polyA" "-pA<25"
"ENSG00000117318" 21 "polyA" "-pA<25"
"ENSG00000117450" 41 "polyA" "-pA<25"
"ENSG00000118680" 2 "polyA" "-pA<25"
"ENSG00000118705" 6 "polyA" "-pA<25"
"ENSG00000119335" 10 "polyA" "-pA<25"
"ENSG00000119705" 4 "polyA" "-pA<25"
"ENSG00000120708" 14 "polyA" "-pA<25"
"ENSG00000120802" 8 "polyA" "-pA<25"
"ENSG00000120885" 11 "polyA" "-pA<25"
"ENSG00000122034" 8 "polyA" "-pA<25"
"ENSG00000122406" 15 "polyA" "-pA<25"
"ENSG00000122565" 5 "polyA" "-pA<25"
"ENSG00000122566" 7 "polyA" "-pA<25"
"ENSG00000122705" 13 "polyA" "-pA<25"
"ENSG00000123080" 3 "polyA" "-pA<25"
"ENSG00000123562" 4 "polyA" "-pA<25"
"ENSG00000124172" 3 "polyA" "-pA<25"
"ENSG00000124207" 8 "polyA" "-pA<25"
"ENSG00000124529" 4 "polyA" "-pA<25"
"ENSG00000124635" 8 "polyA" "-pA<25"
"ENSG00000124693" 18 "polyA" "-pA<25"
"ENSG00000124795" 4 "polyA" "-pA<25"
"ENSG00000125691" 19 "polyA" "-pA<25"
"ENSG00000125743" 22 "polyA" "-pA<25"
"ENSG00000125868" 6 "polyA" "-pA<25"
"ENSG00000126267" 9 "polyA" "-pA<25"
"ENSG00000126756" 3 "polyA" "-pA<25"
"ENSG00000126777" 9 "polyA" "-pA<25"
"ENSG00000127022" 6 "polyA" "-pA<25"
"ENSG00000127184" 6 "polyA" "-pA<25"
"ENSG00000127540" 6 "polyA" "-pA<25"
"ENSG00000128050" 3 "polyA" "-pA<25"
"ENSG00000128951" 7 "polyA" "-pA<25"
"ENSG00000130255" 25 "polyA" "-pA<25"
"ENSG00000130741" 10 "polyA" "-pA<25"
"ENSG00000130770" 3 "polyA" "-pA<25"
"ENSG00000131143" 4 "polyA" "-pA<25"
"ENSG00000131174" 8 "polyA" "-pA<25"
"ENSG00000131236" 6 "polyA" "-pA<25"
"ENSG00000131469" 6 "polyA" "-pA<25"
"ENSG00000131473" 7 "polyA" "-pA<25"
"ENSG00000131747" 13 "polyA" "-pA<25"
"ENSG00000132341" 8 "polyA" "-pA<25"
"ENSG00000132356" 5 "polyA" "-pA<25"
"ENSG00000132507" 2 "polyA" "-pA<25"
"ENSG00000132640" 11 "polyA" "-pA<25"
"ENSG00000132646" 12 "polyA" "-pA<25"
"ENSG00000133112" 16 "polyA" "-pA<25"
"ENSG00000133302" 2 "polyA" "-pA<25"
"ENSG00000134046" 6 "polyA" "-pA<25"
"ENSG00000134057" 16 "polyA" "-pA<25"
"ENSG00000134294" 14 "polyA" "-pA<25"
"ENSG00000134333" 37 "polyA" "-pA<25"
"ENSG00000134352" 5 "polyA" "-pA<25"
"ENSG00000135046" 4 "polyA" "-pA<25"
"ENSG00000135480" 12 "polyA" "-pA<25"
"ENSG00000135535" 5 "polyA" "-pA<25"
"ENSG00000135624" 10 "polyA" "-pA<25"
"ENSG00000135940" 9 "polyA" "-pA<25"
"ENSG00000136240" 11 "polyA" "-pA<25"
"ENSG00000136628" 7 "polyA" "-pA<25"
"ENSG00000136810" 5 "polyA" "-pA<25"
"ENSG00000136930" 5 "polyA" "-pA<25"
"ENSG00000136942" 15 "polyA" "-pA<25"
"ENSG00000136997" 11 "polyA" "-pA<25"
"ENSG00000137154" 31 "polyA" "-pA<25"
"ENSG00000137804" 7 "polyA" "-pA<25"
"ENSG00000137818" 35 "polyA" "-pA<25"
"ENSG00000138326" 9 "polyA" "-pA<25"
"ENSG00000138434" 4 "polyA" "-pA<25"
"ENSG00000138448" 3 "polyA" "-pA<25"
"ENSG00000139644" 11 "polyA" "-pA<25"
"ENSG00000140264" 8 "polyA" "-pA<25"
"ENSG00000140575" 4 "polyA" "-pA<25"
"ENSG00000140612" 9 "polyA" "-pA<25"
"ENSG00000140990" 5 "polyA" "-pA<25"
"ENSG00000141367" 9 "polyA" "-pA<25"
"ENSG00000142168" 5 "polyA" "-pA<25"
"ENSG00000142534" 37 "polyA" "-pA<25"
"ENSG00000142541" 4 "polyA" "-pA<25"
"ENSG00000142657" 11 "polyA" "-pA<25"
"ENSG00000142676" 6 "polyA" "-pA<25"
"ENSG00000142864" 8 "polyA" "-pA<25"
"ENSG00000142937" 4 "polyA" "-pA<25"
"ENSG00000143106" 3 "polyA" "-pA<25"
"ENSG00000143321" 6 "polyA" "-pA<25"
"ENSG00000143774" 7 "polyA" "-pA<25"
"ENSG00000143933" 6 "polyA" "-pA<25"
"ENSG00000144381" 7 "polyA" "-pA<25"
"ENSG00000144476" 9 "polyA" "-pA<25"
"ENSG00000144713" 16 "polyA" "-pA<25"
"ENSG00000145494" 8 "polyA" "-pA<25"
"ENSG00000145592" 25 "polyA" "-pA<25"
"ENSG00000145741" 6 "polyA" "-pA<25"
